"TaxonKey","Country_Territory","Neighbor_Territory","Model_Index","Area_Index","CT_fishing_entity","NT_fishing_entity","n()","Same_Nation"
690009,"USA (East Coast)","Bahamas",100,0.039344262295082,"USA","Bahamas",2,"No"
690009,"USA (East Coast)","USA (Gulf of Mexico)",100,0.300715990453461,"USA","USA",3,"Yes"
690009,"USA (East Coast)","Canada (East Coast)",100,0.490434782608696,"USA","Canada",3,"No"
690009,"USA (Gulf of Mexico)","USA (East Coast)",100,0.699284009546539,"USA","USA",3,"Yes"
690009,"USA (Gulf of Mexico)","Mexico (Atlantic)",100,0.475,"USA","Mexico",2,"No"
690010,"Canada (East Coast)","Saint Pierre & Miquelon (France)",100,0.0402684563758389,"Canada","Saint Pierre & Miquelon (France)",2,"No"
690010,"Canada (East Coast)","USA (East Coast)",100,0.305825242718447,"Canada","USA",3,"No"
690010,"Saint Pierre & Miquelon (France)","Canada (East Coast)",100,0.959731543624161,"Saint Pierre & Miquelon (France)","Canada",3,"No"
690010,"USA (East Coast)","Canada (East Coast)",100,0.694174757281553,"USA","Canada",3,"No"
690011,"Canada (East Coast)","Saint Pierre & Miquelon (France)",100,0.0333333333333333,"Canada","Saint Pierre & Miquelon (France)",2,"No"
690011,"Canada (East Coast)","USA (East Coast)",100,0.317647058823529,"Canada","USA",3,"No"
690011,"Saint Pierre & Miquelon (France)","Canada (East Coast)",100,0.966666666666667,"Saint Pierre & Miquelon (France)","Canada",3,"No"
690011,"USA (East Coast)","Canada (East Coast)",100,0.682352941176471,"USA","Canada",3,"No"
690022,"Argentina","Uruguay",100,0.0975609756097561,"Argentina","Uruguay",2,"No"
690022,"Brazil","Uruguay",100,0.105263157894737,"Brazil","Uruguay",2,"No"
690022,"Uruguay","Argentina",100,0.902439024390244,"Uruguay","Argentina",2,"No"
690022,"Uruguay","Brazil",100,0.894736842105263,"Uruguay","Brazil",1,"No"
690023,"Argentina","Chile",100,0.00909090909090909,"Argentina","Chile",1,"No"
690023,"Argentina","Uruguay",100,0.0991735537190083,"Argentina","Uruguay",2,"No"
690023,"Brazil","Uruguay",100,0.375,"Brazil","Uruguay",2,"No"
690023,"Chile","Argentina",100,0.990909090909091,"Chile","Argentina",2,"No"
690023,"Uruguay","Argentina",100,0.900826446280992,"Uruguay","Argentina",2,"No"
690023,"Uruguay","Brazil",100,0.625,"Uruguay","Brazil",1,"No"
690024,"Argentina","Uruguay",100,0.179487179487179,"Argentina","Uruguay",2,"No"
690024,"Brazil","Uruguay",100,0.205882352941176,"Brazil","Uruguay",2,"No"
690024,"Uruguay","Argentina",100,0.82051282051282,"Uruguay","Argentina",2,"No"
690024,"Uruguay","Brazil",100,0.794117647058823,"Uruguay","Brazil",1,"No"
690029,"Canada (East Coast)","USA (East Coast)",100,0.963855421686747,"Canada","USA",3,"No"
690029,"USA (East Coast)","Canada (East Coast)",100,0.036144578313253,"USA","Canada",3,"No"
690030,"Bahamas","Cuba",100,0.363636363636364,"Bahamas","Cuba",2,"No"
690030,"Bahamas","USA (East Coast)",100,0.972549019607843,"Bahamas","USA",3,"No"
690030,"Canada (East Coast)","USA (East Coast)",100,0.964980544747082,"Canada","USA",3,"No"
690030,"Cuba","Bahamas",100,0.636363636363636,"Cuba","Bahamas",2,"No"
690030,"Cuba","USA (East Coast)",100,0.984126984126984,"Cuba","USA",3,"No"
690030,"Cuba","USA (Gulf of Mexico)",100,0.983739837398374,"Cuba","USA",3,"No"
690030,"Cuba","Mexico (Atlantic)",100,0.333333333333333,"Cuba","Mexico",2,"No"
690030,"Mexico (Atlantic)","Cuba",100,0.666666666666667,"Mexico","Cuba",2,"No"
690030,"Mexico (Atlantic)","USA (Gulf of Mexico)",100,0.991803278688525,"Mexico","USA",3,"No"
690030,"USA (East Coast)","Bahamas",100,0.0274509803921569,"USA","Bahamas",2,"No"
690030,"USA (East Coast)","Cuba",100,0.0158730158730159,"USA","Cuba",2,"No"
690030,"USA (East Coast)","USA (Gulf of Mexico)",100,0.493877551020408,"USA","USA",3,"Yes"
690030,"USA (East Coast)","Canada (East Coast)",100,0.0350194552529183,"USA","Canada",3,"No"
690030,"USA (Gulf of Mexico)","Cuba",100,0.016260162601626,"USA","Cuba",2,"No"
690030,"USA (Gulf of Mexico)","USA (East Coast)",100,0.506122448979592,"USA","USA",3,"Yes"
690030,"USA (Gulf of Mexico)","Mexico (Atlantic)",100,0.00819672131147541,"USA","Mexico",2,"No"
690031,"Canada (East Coast)","Saint Pierre & Miquelon (France)",100,0.0576923076923077,"Canada","Saint Pierre & Miquelon (France)",2,"No"
690031,"Canada (East Coast)","USA (East Coast)",100,0.402439024390244,"Canada","USA",3,"No"
690031,"Saint Pierre & Miquelon (France)","Canada (East Coast)",100,0.942307692307692,"Saint Pierre & Miquelon (France)","Canada",3,"No"
690031,"USA (East Coast)","Canada (East Coast)",100,0.597560975609756,"USA","Canada",3,"No"
690032,"Belize","Honduras (Caribbean)",100,0.88,"Belize","Honduras",2,"No"
690032,"Belize","Guatemala (Caribbean)",100,0.25,"Belize","Guatemala",2,"No"
690032,"Belize","Mexico (Atlantic)",100,0.96,"Belize","Mexico",2,"No"
690032,"Brazil","French Guiana",100,0.045,"Brazil","French Guiana",2,"No"
690032,"French Guiana","Brazil",100,0.955,"French Guiana","Brazil",1,"No"
690032,"French Guiana","Suriname",100,0.64,"French Guiana","Suriname",2,"No"
690032,"Guatemala (Caribbean)","Belize",100,0.75,"Guatemala","Belize",2,"No"
690032,"Guatemala (Caribbean)","Honduras (Caribbean)",100,0.956521739130435,"Guatemala","Honduras",2,"No"
690032,"Guyana","Suriname",100,0.5,"Guyana","Suriname",2,"No"
690032,"Honduras (Caribbean)","Belize",100,0.12,"Honduras","Belize",2,"No"
690032,"Honduras (Caribbean)","Guatemala (Caribbean)",100,0.0434782608695652,"Honduras","Guatemala",2,"No"
690032,"Honduras (Caribbean)","Mexico (Atlantic)",100,0.765957446808511,"Honduras","Mexico",2,"No"
690032,"Honduras (Caribbean)","Nicaragua (Caribbean)",100,0.153846153846154,"Honduras","Nicaragua",2,"No"
690032,"Mexico (Atlantic)","Belize",100,0.04,"Mexico","Belize",2,"No"
690032,"Mexico (Atlantic)","USA (Gulf of Mexico)",100,0.0136986301369863,"Mexico","USA",3,"No"
690032,"Mexico (Atlantic)","Honduras (Caribbean)",100,0.234042553191489,"Mexico","Honduras",2,"No"
690032,"Nicaragua (Caribbean)","Honduras (Caribbean)",100,0.846153846153846,"Nicaragua","Honduras",2,"No"
690032,"Nicaragua (Caribbean)","Panama (Caribbean)",100,0.2,"Nicaragua","Panama",2,"No"
690032,"Panama (Caribbean)","Nicaragua (Caribbean)",100,0.8,"Panama","Nicaragua",2,"No"
690032,"Suriname","French Guiana",100,0.36,"Suriname","French Guiana",2,"No"
690032,"Suriname","Guyana",100,0.5,"Suriname","Guyana",2,"No"
690032,"USA (Gulf of Mexico)","Mexico (Atlantic)",100,0.986301369863014,"USA","Mexico",2,"No"
690033,"Canada (East Coast)","USA (East Coast)",100,0.972222222222222,"Canada","USA",3,"No"
690033,"USA (East Coast)","Canada (East Coast)",100,0.0277777777777778,"USA","Canada",3,"No"
690042,"Australia","Indonesia (Eastern)",100,0.0222222222222222,"Australia","Indonesia",3,"No"
690042,"Bangladesh","Myanmar",100,0.125,"Bangladesh","Myanmar",2,"No"
690042,"Bangladesh","India (mainland)",100,0.317073170731707,"Bangladesh","India",1,"No"
690042,"Brunei Darussalam","China",100,0.636363636363636,"Brunei Darussalam","China",2,"No"
690042,"Brunei Darussalam","Taiwan",100,0.2,"Brunei Darussalam","Taiwan",2,"No"
690042,"Brunei Darussalam","Malaysia (Sabah)",100,0.916666666666667,"Brunei Darussalam","Malaysia",4,"No"
690042,"Brunei Darussalam","Philippines",100,0.818181818181818,"Brunei Darussalam","Philippines",2,"No"
690042,"Cambodia","Thailand (Gulf of Thailand)",100,0.0909090909090909,"Cambodia","Thailand",2,"No"
690042,"China","Brunei Darussalam",100,0.363636363636364,"China","Brunei Darussalam",2,"No"
690042,"China","Taiwan",100,0.125,"China","Taiwan",2,"No"
690042,"China","Malaysia (Sabah)",100,0.862745098039216,"China","Malaysia",4,"No"
690042,"China","Philippines",100,0.72,"China","Philippines",2,"No"
690042,"India (mainland)","Bangladesh",100,0.682926829268293,"India","Bangladesh",2,"No"
690042,"India (mainland)","Myanmar",100,0.235294117647059,"India","Myanmar",2,"No"
690042,"India (mainland)","Sri Lanka",100,0.729166666666667,"India","Sri Lanka",2,"No"
690042,"Indonesia (Eastern)","Australia",100,0.977777777777778,"Indonesia","Australia",2,"No"
690042,"Indonesia (Eastern)","Malaysia (Sabah)",100,0.936170212765957,"Indonesia","Malaysia",4,"No"
690042,"Indonesia (Eastern)","Philippines",100,0.857142857142857,"Indonesia","Philippines",2,"No"
690042,"Malaysia (Sabah)","Brunei Darussalam",100,0.0833333333333333,"Malaysia","Brunei Darussalam",2,"No"
690042,"Malaysia (Sabah)","China",100,0.137254901960784,"Malaysia","China",2,"No"
690042,"Malaysia (Sabah)","Taiwan",100,0.0222222222222222,"Malaysia","Taiwan",2,"No"
690042,"Malaysia (Sabah)","Indonesia (Eastern)",100,0.0638297872340425,"Malaysia","Indonesia",3,"No"
690042,"Malaysia (Sabah)","Philippines",100,0.290322580645161,"Malaysia","Philippines",2,"No"
690042,"Myanmar","Bangladesh",100,0.875,"Myanmar","Bangladesh",2,"No"
690042,"Myanmar","India (mainland)",100,0.764705882352941,"Myanmar","India",1,"No"
690042,"Philippines","Brunei Darussalam",100,0.181818181818182,"Philippines","Brunei Darussalam",2,"No"
690042,"Philippines","China",100,0.28,"Philippines","China",2,"No"
690042,"Philippines","Taiwan",100,0.0526315789473684,"Philippines","Taiwan",2,"No"
690042,"Philippines","Indonesia (Eastern)",100,0.142857142857143,"Philippines","Indonesia",3,"No"
690042,"Philippines","Malaysia (Sabah)",100,0.709677419354839,"Philippines","Malaysia",4,"No"
690042,"Sri Lanka","India (mainland)",100,0.270833333333333,"Sri Lanka","India",1,"No"
690042,"Taiwan","Brunei Darussalam",100,0.8,"Taiwan","Brunei Darussalam",2,"No"
690042,"Taiwan","China",100,0.875,"Taiwan","China",2,"No"
690042,"Taiwan","Malaysia (Sabah)",100,0.977777777777778,"Taiwan","Malaysia",4,"No"
690042,"Taiwan","Philippines",100,0.947368421052632,"Taiwan","Philippines",2,"No"
690042,"Thailand (Gulf of Thailand)","Cambodia",100,0.909090909090909,"Thailand","Cambodia",2,"No"
690050,"China","Taiwan",100,0.259117082533589,"China","Taiwan",2,"No"
690050,"China","Hong Kong (China)",100,0.0102564102564103,"China","Hong Kong",1,"No"
690050,"China","Japan (main islands)",100,0.200828157349896,"China","Japan",2,"No"
690050,"China","Korea (South)",100,0.247563352826511,"China","Korea (South)",2,"No"
690050,"China","Malaysia (Sabah)",100,0.053921568627451,"China","Malaysia",4,"No"
690050,"China","Malaysia (Sarawak)",100,0.0077120822622108,"China","Malaysia",4,"No"
690050,"China","Philippines",100,0.410687022900763,"China","Philippines",2,"No"
690050,"China","Indonesia (Central)",100,0.438953488372093,"China","Indonesia",3,"No"
690050,"Hong Kong (China)","China",100,0.98974358974359,"Hong Kong","China",2,"No"
690050,"Indonesia (Central)","China",100,0.561046511627907,"Indonesia","China",2,"No"
690050,"Indonesia (Central)","Indonesia (Eastern)",100,0.661814109742441,"Indonesia","Indonesia",3,"Yes"
690050,"Indonesia (Central)","Malaysia (Peninsula East)",100,0.0258064516129032,"Indonesia","Malaysia",4,"No"
690050,"Indonesia (Central)","Malaysia (Sarawak)",100,0.00983606557377049,"Indonesia","Malaysia",4,"No"
690050,"Indonesia (Central)","Singapore",100,0.00657894736842105,"Indonesia","Singapore",2,"No"
690050,"Indonesia (Central)","Indonesia (Indian Ocean)",100,0.360169491525424,"Indonesia","Indonesia",3,"Yes"
690050,"Indonesia (Eastern)","Malaysia (Sabah)",100,0.0358890701468189,"Indonesia","Malaysia",4,"No"
690050,"Indonesia (Eastern)","Papua New Guinea",100,0.00505050505050505,"Indonesia","Papua New Guinea",2,"No"
690050,"Indonesia (Eastern)","Philippines",100,0.312790697674419,"Indonesia","Philippines",2,"No"
690050,"Indonesia (Eastern)","Timor Leste",100,0.00337268128161889,"Indonesia","Timor Leste",2,"No"
690050,"Indonesia (Eastern)","Indonesia (Central)",100,0.338185890257559,"Indonesia","Indonesia",3,"Yes"
690050,"Indonesia (Eastern)","Indonesia (Indian Ocean)",100,0.223390275952694,"Indonesia","Indonesia",3,"Yes"
690050,"Indonesia (Indian Ocean)","Indonesia (Eastern)",100,0.776609724047306,"Indonesia","Indonesia",3,"Yes"
690050,"Indonesia (Indian Ocean)","Malaysia (Peninsula West)",100,0.0607734806629834,"Indonesia","Malaysia",4,"No"
690050,"Indonesia (Indian Ocean)","Singapore",100,0.0116279069767442,"Indonesia","Singapore",2,"No"
690050,"Indonesia (Indian Ocean)","Indonesia (Central)",100,0.639830508474576,"Indonesia","Indonesia",3,"Yes"
690050,"Japan (main islands)","China",100,0.799171842650104,"Japan","China",2,"No"
690050,"Japan (main islands)","Taiwan",100,0.581896551724138,"Japan","Taiwan",2,"No"
690050,"Japan (main islands)","Korea (South)",100,0.566964285714286,"Japan","Korea (South)",2,"No"
690050,"Japan (main islands)","Philippines",100,0.734972677595628,"Japan","Philippines",2,"No"
690050,"Korea (South)","China",100,0.752436647173489,"Korea (South)","China",2,"No"
690050,"Korea (South)","Japan (main islands)",100,0.433035714285714,"Korea (South)","Japan",2,"No"
690050,"Malaysia (Peninsula East)","Malaysia (Peninsula West)",100,0.578947368421053,"Malaysia","Malaysia",4,"Yes"
690050,"Malaysia (Peninsula East)","Singapore",100,0.2,"Malaysia","Singapore",2,"No"
690050,"Malaysia (Peninsula East)","Indonesia (Central)",100,0.974193548387097,"Malaysia","Indonesia",3,"No"
690050,"Malaysia (Peninsula West)","Malaysia (Peninsula East)",100,0.421052631578947,"Malaysia","Malaysia",4,"Yes"
690050,"Malaysia (Peninsula West)","Singapore",100,0.153846153846154,"Malaysia","Singapore",2,"No"
690050,"Malaysia (Peninsula West)","Indonesia (Indian Ocean)",100,0.939226519337017,"Malaysia","Indonesia",3,"No"
690050,"Malaysia (Sabah)","China",100,0.946078431372549,"Malaysia","China",2,"No"
690050,"Malaysia (Sabah)","Taiwan",100,0.859872611464968,"Malaysia","Taiwan",2,"No"
690050,"Malaysia (Sabah)","Indonesia (Eastern)",100,0.964110929853181,"Malaysia","Indonesia",3,"No"
690050,"Malaysia (Sabah)","Philippines",100,0.924398625429553,"Malaysia","Philippines",2,"No"
690050,"Malaysia (Sarawak)","China",100,0.992287917737789,"Malaysia","China",2,"No"
690050,"Malaysia (Sarawak)","Taiwan",100,0.978260869565217,"Malaysia","Taiwan",2,"No"
690050,"Malaysia (Sarawak)","Philippines",100,0.988970588235294,"Malaysia","Philippines",2,"No"
690050,"Malaysia (Sarawak)","Indonesia (Central)",100,0.99016393442623,"Malaysia","Indonesia",3,"No"
690050,"Papua New Guinea","Indonesia (Eastern)",100,0.994949494949495,"Papua New Guinea","Indonesia",3,"No"
690050,"Philippines","China",100,0.589312977099237,"Philippines","China",2,"No"
690050,"Philippines","Taiwan",100,0.334158415841584,"Philippines","Taiwan",2,"No"
690050,"Philippines","Indonesia (Eastern)",100,0.687209302325581,"Philippines","Indonesia",3,"No"
690050,"Philippines","Japan (main islands)",100,0.265027322404372,"Philippines","Japan",2,"No"
690050,"Philippines","Malaysia (Sabah)",100,0.0756013745704467,"Philippines","Malaysia",4,"No"
690050,"Philippines","Malaysia (Sarawak)",100,0.0110294117647059,"Philippines","Malaysia",4,"No"
690050,"Singapore","Malaysia (Peninsula West)",100,0.846153846153846,"Singapore","Malaysia",4,"No"
690050,"Singapore","Malaysia (Peninsula East)",100,0.8,"Singapore","Malaysia",4,"No"
690050,"Singapore","Indonesia (Central)",100,0.993421052631579,"Singapore","Indonesia",3,"No"
690050,"Singapore","Indonesia (Indian Ocean)",100,0.988372093023256,"Singapore","Indonesia",3,"No"
690050,"Taiwan","China",100,0.740882917466411,"Taiwan","China",2,"No"
690050,"Taiwan","Japan (main islands)",100,0.418103448275862,"Taiwan","Japan",2,"No"
690050,"Taiwan","Malaysia (Sabah)",100,0.140127388535032,"Taiwan","Malaysia",4,"No"
690050,"Taiwan","Malaysia (Sarawak)",100,0.0217391304347826,"Taiwan","Malaysia",4,"No"
690050,"Taiwan","Philippines",100,0.665841584158416,"Taiwan","Philippines",2,"No"
690050,"Timor Leste","Indonesia (Eastern)",100,0.996627318718381,"Timor Leste","Indonesia",3,"No"
690051,"Albania","Greece",100,0.5,"Albania","Greece",1,"No"
690051,"Albania","Italy",100,0.955555555555556,"Albania","Italy",1,"No"
690051,"Algeria","Tunisia",100,0.318181818181818,"Algeria","Tunisia",2,"No"
690051,"Algeria","Sardinia (Italy)",100,0.4,"Algeria","Sardinia (Italy)",NA,"No"
690051,"Algeria","Balearic Island (Spain)",100,0.482758620689655,"Algeria","Balearic Island (Spain)",NA,"No"
690051,"Algeria","Morocco (Mediterranean)",100,0.210526315789474,"Algeria","Morocco",3,"No"
690051,"Algeria","Spain (Mediterranean and Gulf of Cadiz)",100,0.651162790697674,"Algeria","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Balearic Island (Spain)","Algeria",100,0.517241379310345,"Balearic Island (Spain)","Algeria",2,"No"
690051,"Balearic Island (Spain)","Sardinia (Italy)",100,0.416666666666667,"Balearic Island (Spain)","Sardinia (Italy)",NA,"No"
690051,"Balearic Island (Spain)","France (Mediterranean)",100,0.176470588235294,"Balearic Island (Spain)","France",2,"No"
690051,"Balearic Island (Spain)","Spain (Mediterranean and Gulf of Cadiz)",100,0.666666666666667,"Balearic Island (Spain)","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Corsica (France)","Italy",100,0.895833333333333,"Corsica (France)","Italy",1,"No"
690051,"Corsica (France)","Sardinia (Italy)",100,0.666666666666667,"Corsica (France)","Sardinia (Italy)",NA,"No"
690051,"Corsica (France)","France (Mediterranean)",100,0.375,"Corsica (France)","France",2,"No"
690051,"Croatia","Italy",100,0.843137254901961,"Croatia","Italy",1,"No"
690051,"France (Mediterranean)","Italy",100,0.934782608695652,"France","Italy",1,"No"
690051,"France (Mediterranean)","Corsica (France)",100,0.625,"France","Corsica (France)",NA,"No"
690051,"France (Mediterranean)","Sardinia (Italy)",100,0.769230769230769,"France","Sardinia (Italy)",NA,"No"
690051,"France (Mediterranean)","Balearic Island (Spain)",100,0.823529411764706,"France","Balearic Island (Spain)",NA,"No"
690051,"France (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.903225806451613,"France","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Greece","Albania",100,0.5,"Greece","Albania",2,"No"
690051,"Greece","Italy",100,0.955555555555556,"Greece","Italy",1,"No"
690051,"Italy","Albania",100,0.0444444444444444,"Italy","Albania",2,"No"
690051,"Italy","Croatia",100,0.156862745098039,"Italy","Croatia",2,"No"
690051,"Italy","Greece",100,0.0444444444444444,"Italy","Greece",1,"No"
690051,"Italy","Malta",100,0.0851063829787234,"Italy","Malta",2,"No"
690051,"Italy","Corsica (France)",100,0.104166666666667,"Italy","Corsica (France)",NA,"No"
690051,"Italy","Sicily (Italy)",100,0.394366197183099,"Italy","Sicily (Italy)",NA,"No"
690051,"Italy","Sardinia (Italy)",100,0.188679245283019,"Italy","Sardinia (Italy)",NA,"No"
690051,"Italy","France (Mediterranean)",100,0.0652173913043478,"Italy","France",2,"No"
690051,"Malta","Italy",100,0.914893617021277,"Malta","Italy",1,"No"
690051,"Malta","Tunisia",100,0.636363636363636,"Malta","Tunisia",2,"No"
690051,"Malta","Sicily (Italy)",100,0.875,"Malta","Sicily (Italy)",NA,"No"
690051,"Morocco (Central)","Portugal",100,0.666666666666667,"Morocco","Portugal",1,"No"
690051,"Morocco (Central)","Morocco (Mediterranean)",100,0.8,"Morocco","Morocco",3,"Yes"
690051,"Morocco (Central)","Spain (Mediterranean and Gulf of Cadiz)",100,0.96551724137931,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Morocco (Mediterranean)","Algeria",100,0.789473684210526,"Morocco","Algeria",2,"No"
690051,"Morocco (Mediterranean)","Morocco (Central)",100,0.2,"Morocco","Morocco",3,"Yes"
690051,"Morocco (Mediterranean)","Spain (Mediterranean and Gulf of Cadiz)",100,0.875,"Morocco","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Portugal","Morocco (Central)",100,0.333333333333333,"Portugal","Morocco",3,"No"
690051,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",100,0.933333333333333,"Portugal","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Sardinia (Italy)","Algeria",100,0.6,"Sardinia (Italy)","Algeria",2,"No"
690051,"Sardinia (Italy)","Italy",100,0.811320754716981,"Sardinia (Italy)","Italy",1,"No"
690051,"Sardinia (Italy)","Tunisia",100,0.411764705882353,"Sardinia (Italy)","Tunisia",2,"No"
690051,"Sardinia (Italy)","Corsica (France)",100,0.333333333333333,"Sardinia (Italy)","Corsica (France)",NA,"No"
690051,"Sardinia (Italy)","Sicily (Italy)",100,0.736842105263158,"Sardinia (Italy)","Sicily (Italy)",NA,"No"
690051,"Sardinia (Italy)","Balearic Island (Spain)",100,0.583333333333333,"Sardinia (Italy)","Balearic Island (Spain)",NA,"No"
690051,"Sardinia (Italy)","France (Mediterranean)",100,0.230769230769231,"Sardinia (Italy)","France",2,"No"
690051,"Sardinia (Italy)","Spain (Mediterranean and Gulf of Cadiz)",100,0.736842105263158,"Sardinia (Italy)","Spain (Mediterranean and Gulf of Cadiz)",NA,"No"
690051,"Sicily (Italy)","Italy",100,0.605633802816901,"Sicily (Italy)","Italy",1,"No"
690051,"Sicily (Italy)","Malta",100,0.125,"Sicily (Italy)","Malta",2,"No"
690051,"Sicily (Italy)","Tunisia",100,0.2,"Sicily (Italy)","Tunisia",2,"No"
690051,"Sicily (Italy)","Sardinia (Italy)",100,0.263157894736842,"Sicily (Italy)","Sardinia (Italy)",NA,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Algeria",100,0.348837209302326,"Spain (Mediterranean and Gulf of Cadiz)","Algeria",2,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",100,0.0666666666666667,"Spain (Mediterranean and Gulf of Cadiz)","Portugal",1,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Sardinia (Italy)",100,0.263157894736842,"Spain (Mediterranean and Gulf of Cadiz)","Sardinia (Italy)",NA,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Balearic Island (Spain)",100,0.333333333333333,"Spain (Mediterranean and Gulf of Cadiz)","Balearic Island (Spain)",NA,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","France (Mediterranean)",100,0.0967741935483871,"Spain (Mediterranean and Gulf of Cadiz)","France",2,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Central)",100,0.0344827586206897,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
690051,"Spain (Mediterranean and Gulf of Cadiz)","Morocco (Mediterranean)",100,0.125,"Spain (Mediterranean and Gulf of Cadiz)","Morocco",3,"No"
690051,"Tunisia","Algeria",100,0.681818181818182,"Tunisia","Algeria",2,"No"
690051,"Tunisia","Malta",100,0.363636363636364,"Tunisia","Malta",2,"No"
690051,"Tunisia","Sicily (Italy)",100,0.8,"Tunisia","Sicily (Italy)",NA,"No"
690051,"Tunisia","Sardinia (Italy)",100,0.588235294117647,"Tunisia","Sardinia (Italy)",NA,"No"
690052,"Bahamas","Cuba",100,0.210526315789474,"Bahamas","Cuba",2,"No"
690052,"Bahamas","USA (East Coast)",100,0.951612903225806,"Bahamas","USA",3,"No"
690052,"Belize","Honduras (Caribbean)",100,0.875,"Belize","Honduras",2,"No"
690052,"Belize","Guatemala (Caribbean)",100,0.166666666666667,"Belize","Guatemala",2,"No"
690052,"Belize","Mexico (Atlantic)",100,0.957983193277311,"Belize","Mexico",2,"No"
690052,"Canada (East Coast)","USA (East Coast)",100,0.970394736842105,"Canada","USA",3,"No"
690052,"Cuba","Bahamas",100,0.789473684210526,"Cuba","Bahamas",2,"No"
690052,"Cuba","USA (East Coast)",100,0.986622073578595,"Cuba","USA",3,"No"
690052,"Cuba","USA (Gulf of Mexico)",100,0.969465648854962,"Cuba","USA",3,"No"
690052,"Cuba","Honduras (Caribbean)",100,0.897435897435897,"Cuba","Honduras",2,"No"
690052,"Cuba","Mexico (Atlantic)",100,0.966101694915254,"Cuba","Mexico",2,"No"
690052,"Guatemala (Caribbean)","Belize",100,0.833333333333333,"Guatemala","Belize",2,"No"
690052,"Guatemala (Caribbean)","Honduras (Caribbean)",100,0.972222222222222,"Guatemala","Honduras",2,"No"
690052,"Honduras (Caribbean)","Belize",100,0.125,"Honduras","Belize",2,"No"
690052,"Honduras (Caribbean)","Cuba",100,0.102564102564103,"Honduras","Cuba",2,"No"
690052,"Honduras (Caribbean)","Guatemala (Caribbean)",100,0.0277777777777778,"Honduras","Guatemala",2,"No"
690052,"Honduras (Caribbean)","Mexico (Atlantic)",100,0.76510067114094,"Honduras","Mexico",2,"No"
690052,"Honduras (Caribbean)","Nicaragua (Caribbean)",100,0.125,"Honduras","Nicaragua",2,"No"
690052,"Mexico (Atlantic)","Belize",100,0.0420168067226891,"Mexico","Belize",2,"No"
690052,"Mexico (Atlantic)","Cuba",100,0.0338983050847458,"Mexico","Cuba",2,"No"
690052,"Mexico (Atlantic)","USA (Gulf of Mexico)",100,0.526970954356846,"Mexico","USA",3,"No"
690052,"Mexico (Atlantic)","Honduras (Caribbean)",100,0.23489932885906,"Mexico","Honduras",2,"No"
690052,"Nicaragua (Caribbean)","Honduras (Caribbean)",100,0.875,"Nicaragua","Honduras",2,"No"
690052,"USA (East Coast)","Bahamas",100,0.0483870967741935,"USA","Bahamas",2,"No"
690052,"USA (East Coast)","Cuba",100,0.0133779264214047,"USA","Cuba",2,"No"
690052,"USA (East Coast)","USA (Gulf of Mexico)",100,0.300947867298578,"USA","USA",3,"Yes"
690052,"USA (East Coast)","Canada (East Coast)",100,0.0296052631578947,"USA","Canada",3,"No"
690052,"USA (Gulf of Mexico)","Cuba",100,0.0305343511450382,"USA","Cuba",2,"No"
690052,"USA (Gulf of Mexico)","USA (East Coast)",100,0.699052132701422,"USA","USA",3,"Yes"
690052,"USA (Gulf of Mexico)","Mexico (Atlantic)",100,0.473029045643154,"USA","Mexico",2,"No"
690053,"Belgium","Netherlands",100,0.901639344262295,"Belgium","Netherlands",2,"No"
690053,"Belgium","United Kingdom",100,0.981927710843373,"Belgium","United Kingdom",1,"No"
690053,"Belgium","France (Atlantic Coast)",100,0.91304347826087,"Belgium","France",2,"No"
690053,"Channel Isl. (UK)","United Kingdom",100,0.958823529411765,"Channel Isl. (UK)","United Kingdom",1,"No"
690053,"Channel Isl. (UK)","France (Atlantic Coast)",100,0.818181818181818,"Channel Isl. (UK)","France",2,"No"
690053,"Denmark (Baltic Sea)","Germany (Baltic Sea)",100,0.25974025974026,"Denmark","Germany",2,"No"
690053,"Denmark (Baltic Sea)","Sweden (Baltic)",100,0.05,"Denmark","Sweden",2,"No"
690053,"Denmark (Baltic Sea)","Sweden (West Coast)",100,0.25974025974026,"Denmark","Sweden",2,"No"
690053,"Denmark (Baltic Sea)","Denmark (North Sea)",100,0.457142857142857,"Denmark","Denmark",2,"Yes"
690053,"Denmark (North Sea)","Germany (North Sea)",100,0.466666666666667,"Denmark","Germany",2,"No"
690053,"Denmark (North Sea)","Norway",100,0.673469387755102,"Denmark","Norway",2,"No"
